PropertyID,Bedrooms,Bathrooms,Sqft_Living,Sqft_Lot,Floors,Floor_Group,Year_Built,Sqft_Above,Sqft_Basement
10665,3,1.75,2040,15695,1,1 Floor,1959,2040,0
10666,4,2.75,3430,15877,1,1 Floor,2005,3430,0
10667,4,2.5,2160,7000,2,2 Floors,1989,2160,0
10668,4,2.25,2060,5649,1,1 Floor,1941,1360,700
10669,3,1.75,1410,4080,1.5,1.5 Floors,1927,1410,0
10670,4,1.5,1850,7547,1.5,1.5 Floors,1960,1850,0
10671,2,1,1370,10038,1.5,1.5 Floors,1922,1370,0
10672,5,2.75,3330,12408,1,1 Floor,1976,1740,1590
10673,5,2.5,1970,12375,1,1 Floor,1959,1570,400
10674,3,1.75,1310,8670,1,1 Floor,1984,1310,0
10675,3,1.75,1640,4579,1,1 Floor,1916,1640,0
10676,4,2.25,1600,6202,2,2 Floors,1986,1600,0
10677,3,1,1230,9440,1,1 Floor,1978,1230,0
10678,3,2.5,2240,3691,2,2 Floors,2003,2240,0
10679,3,2.5,2190,7904,2,2 Floors,1995,2190,0
10680,3,1,990,10752,1.5,1.5 Floors,1929,990,0
10681,2,1.5,1010,7719,2,2 Floors,1981,1010,0
10682,4,2.5,2920,14210,2,2 Floors,1978,2920,0
10683,4,2.5,2310,5573,2,2 Floors,2003,2310,0
10684,3,2.5,3470,12076,2,2 Floors,1988,2560,910
10685,2,1,1220,6000,1,1 Floor,1938,880,340
10686,3,2.25,1550,5401,2,2 Floors,2000,1550,0
10687,4,2.5,2070,6180,2,2 Floors,2007,2070,0
10688,3,1.75,2060,3600,1.5,1.5 Floors,1905,1180,880
10689,3,2.5,1690,4851,2,2 Floors,2004,1690,0
10690,4,2.5,2550,7555,2,2 Floors,2001,2550,0
10691,5,3.25,3370,7947,2,2 Floors,2001,3370,0
10692,4,3,2230,52983,2,2 Floors,1991,2230,0
10693,4,2.5,2382,5899,2,2 Floors,2011,2382,0
10694,3,2.25,1620,7566,2,2 Floors,1990,1620,0
10695,3,1,1140,6120,1.5,1.5 Floors,1926,1140,0
10696,3,2.5,2140,40173,2,2 Floors,1990,2140,0
10697,3,1.5,1900,7584,1,1 Floor,1962,1900,0
10698,4,3,3370,7920,1,1 Floor,1988,1860,1510
10699,3,2.75,2300,8000,1,1 Floor,1965,1430,870
10700,4,2,2040,5050,1,1 Floor,1937,1160,880
10701,4,1.75,1840,10528,1,1 Floor,1990,1210,630
10702,4,2.5,2860,3345,2,2 Floors,2004,2190,670
10703,3,1.5,1400,7550,1,1 Floor,1953,1400,0
10704,3,1,990,7520,1,1 Floor,1958,990,0
10705,3,2,3120,42247,1,1 Floor,1980,2150,970
10706,3,2.5,1640,5707,2,2 Floors,1995,1640,0
10707,3,1.75,2820,8879,1,1 Floor,1920,1540,1280
10708,3,2.75,1970,5200,1.5,1.5 Floors,1915,1970,0
10709,5,2.5,2840,15598,1,1 Floor,1975,1470,1370
10710,3,2.5,2370,15375,2,2 Floors,1993,2370,0
10711,3,2.5,2610,7301,2,2 Floors,2004,2610,0
10712,3,2,1340,1951,1,1 Floor,1915,670,670
10713,4,2,1300,7200,1,1 Floor,1958,1300,0
10714,4,2.5,3340,34238,1,1 Floor,1977,2060,1280
10715,3,3,2630,4896,2,2 Floors,2006,2630,0
10716,5,1.75,1960,3748,1,1 Floor,1965,980,980
10717,3,1,1090,6125,1,1 Floor,1945,790,300
10718,2,1,1550,4600,1,1 Floor,1941,1050,500
10719,3,2.5,1770,2677,2,2 Floors,2005,1770,0
10720,3,1,1390,10500,1.5,1.5 Floors,1940,1390,0
10721,3,2.5,2979,17313,2,2 Floors,1993,2979,0
10722,2,1,830,7609,1,1 Floor,1943,830,0
10723,3,2.75,1560,77536,1,1 Floor,1978,1400,160
10724,3,1.5,1360,7488,1,1 Floor,1975,1050,310
10725,4,2,1650,5974,1,1 Floor,1972,860,790
10726,2,1.75,1510,5319,2,2 Floors,1978,1510,0
10727,4,2.25,3010,10925,2,2 Floors,1988,3010,0
10728,3,2.25,1510,6071,1,1 Floor,1985,1150,360
10729,3,1.75,1950,7260,1,1 Floor,1957,1520,430
10730,4,1,1800,12485,1,1 Floor,1955,950,850
10731,2,2.75,2810,11205,1,1 Floor,1968,1510,1300
10732,3,1.75,1760,8266,1,1 Floor,1954,1760,0
10733,4,2.5,2040,5875,2,2 Floors,2004,2040,0
10734,4,2,1690,35346,1,1 Floor,1967,1690,0
10735,3,1.75,1530,7650,1,1 Floor,1977,1530,0
10736,3,1.5,1810,3880,1.5,1.5 Floors,1929,1310,500
10737,3,1.75,1180,14292,1,1 Floor,1981,1180,0
10738,4,4,4090,51908,2,2 Floors,1991,4090,0
10739,4,2.25,2250,3463,2,2 Floors,1968,2250,0
10740,3,1.75,1070,6315,1,1 Floor,1992,1070,0
10741,4,2,1820,7102,1,1 Floor,1950,1220,600
10742,3,0.75,1080,5025,1,1 Floor,1948,1080,0
10743,4,2.5,2760,13093,2,2 Floors,1989,2760,0
10744,4,2.5,2550,4770,2,2 Floors,2005,2550,0
10745,4,2.5,2080,8504,2,2 Floors,1991,2080,0
10746,3,1,1280,5460,1.5,1.5 Floors,1931,1280,0
10747,2,1,950,6350,1,1 Floor,1951,950,0
10748,3,1,1050,7577,1,1 Floor,1983,1050,0
10749,3,1,1800,7650,1,1 Floor,1957,1800,0
10750,4,2.75,3840,10004,1,1 Floor,1963,2110,1730
10751,4,3.25,3674,12793,2,2 Floors,1987,3674,0
10752,4,1,1710,7000,1.5,1.5 Floors,1950,1710,0
10753,2,1.75,910,2693,1,1 Floor,2003,910,0
10754,3,1.5,1340,25160,1,1 Floor,1968,1340,0
10755,4,2.75,2340,11034,1,1 Floor,1967,1720,620
10756,3,1.5,1510,8360,1,1 Floor,1960,1120,390
10757,4,2.5,2630,15000,2,2 Floors,1962,2630,0
10758,5,2.25,3100,97661,2,2 Floors,1986,3100,0
10759,3,1,940,3000,1.5,1.5 Floors,1903,940,0
10760,2,2.25,1370,1248,2,2 Floors,2000,1200,170
10761,3,2.5,2480,5082,2,2 Floors,2004,2480,0
10762,2,1.5,1068,1158,2,2 Floors,1990,1068,0
10763,4,2.75,2390,9650,1,1 Floor,1976,1620,770
10764,4,1.75,2170,4600,1,1 Floor,1950,1270,900
10765,3,2.5,1520,9864,1,1 Floor,1993,1160,360
10766,4,1.5,2210,10497,1,1 Floor,1953,1650,560
10767,5,2.5,3200,7863,1,1 Floor,1959,1600,1600
10768,3,1.5,1160,10125,1,1 Floor,1959,1160,0
10769,4,2.5,2670,5895,2,2 Floors,1999,2670,0
10770,3,2.5,2520,10012,2,2 Floors,1987,2520,0
10771,2,1,760,5500,1.5,1.5 Floors,1947,760,0
10772,3,1.75,1310,5000,2,2 Floors,1901,1310,0
10773,4,2.5,2750,13950,1,1 Floor,1948,1380,1370
10774,5,2.25,1790,10300,1,1 Floor,1961,1270,520
10775,3,2.5,1790,7167,2,2 Floors,1989,1790,0
10776,4,2.5,2400,11640,1,1 Floor,1968,1800,600
10777,4,2.25,2420,10200,2,2 Floors,1973,2420,0
10778,3,1.75,1710,8767,1,1 Floor,1986,1710,0
10779,3,1.75,2000,7480,1,1 Floor,1972,1320,680
10780,3,2.25,1580,11580,1,1 Floor,1979,1580,0
10781,4,2.75,2310,10232,1,1 Floor,1980,1310,1000
10782,4,3,3580,9316,2.5,2.5+ Floors,1991,2370,1210
10783,4,4,4320,8709,2,2 Floors,2006,3190,1130
10784,3,2.5,2560,35265,2,2 Floors,1981,2560,0
10785,4,2.5,3220,18618,2,2 Floors,1991,3220,0
10786,3,2,1660,13085,1,1 Floor,1985,1010,650
10787,4,1.75,2420,8400,1,1 Floor,1964,1620,800
10788,7,3.5,2870,29699,1,1 Floor,1961,1520,1350
10789,2,1,830,7200,1,1 Floor,1920,830,0
10790,4,2.25,1710,7000,1,1 Floor,1972,1040,670
10791,5,2.5,2600,4641,2,2 Floors,2005,2600,0
10792,1,1,670,4920,1,1 Floor,1920,670,0
10793,3,1.5,1500,11975,1,1 Floor,1970,1500,0
10794,3,3.25,1460,1254,3,2.5+ Floors,2000,1460,0
10795,2,2,1540,7110,1,1 Floor,1949,960,580
10796,3,1.75,1250,8084,1,1 Floor,1967,1250,0
10797,4,2,2230,9900,1.5,1.5 Floors,1959,2230,0
10798,2,1.75,1800,224769,1,1 Floor,1950,1420,380
10799,4,2.5,2400,7292,1,1 Floor,1980,1530,870
10800,4,2,2370,76665,2,2 Floors,1978,2370,0
10801,2,2,1830,3600,1,1 Floor,1926,1230,600
10802,3,2.25,1480,1384,3,2.5+ Floors,2008,1480,0
10803,4,2.5,2620,8331,2,2 Floors,1991,2620,0
10804,3,1,1300,5782,1,1 Floor,1959,1300,0
10805,4,1.5,3120,7680,1,1 Floor,1956,1660,1460
10806,4,2.5,2400,10364,2,2 Floors,1995,2400,0
10807,3,2.5,1430,9240,2,2 Floors,1984,1430,0
10808,3,2.5,2480,7428,2,2 Floors,1990,2480,0
10809,3,2.5,2280,4757,2,2 Floors,2003,2280,0
10810,3,1.75,1390,9328,1,1 Floor,1987,1390,0
10811,3,1,1030,8395,1,1 Floor,1960,1030,0
10812,3,1,1120,8200,1,1 Floor,1938,1120,0
10813,3,2,1300,3000,2,2 Floors,1986,1300,0
10814,3,2.25,2410,9668,1,1 Floor,1965,1540,870
10815,3,1.75,1470,7350,1,1 Floor,1963,1470,0
10816,5,4.25,4720,18741,2,2 Floors,2005,3210,1510
10817,5,2.75,2910,13332,2,2 Floors,1940,2910,0
10818,4,4,5000,12941,3,2.5+ Floors,2002,5000,0
10819,3,2.25,1690,12662,1,1 Floor,1982,1090,600
10820,2,1,1000,7228,1,1 Floor,1947,1000,0
10821,5,2.75,2400,7904,1,1 Floor,1992,1450,950
10822,5,3.5,3330,3705,2,2 Floors,2008,2610,720
10823,4,2.25,2060,10358,1,1 Floor,1962,1320,740
10824,4,2.5,3090,18645,2,2 Floors,1995,3090,0
10825,4,2.5,2350,7245,2,2 Floors,1993,2350,0
10826,3,2.5,2180,9722,2,2 Floors,1994,2180,0
10827,3,2.5,1870,5013,2,2 Floors,2003,1870,0
10828,3,2.25,3530,13000,2.5,2.5+ Floors,1985,3530,0
10829,4,2.5,2460,4166,2,2 Floors,2003,2460,0
10830,3,2.5,1650,4725,2,2 Floors,2011,1650,0
10831,5,3,3480,57499,1,1 Floor,1976,2340,1140
10832,3,2.75,3176,13391,2,2 Floors,1985,2726,450
10833,4,2.25,2420,9000,1,1 Floor,1967,2000,420
10834,4,2.5,2260,9696,1,1 Floor,1983,2260,0
10835,4,2,2380,6122,1,1 Floor,1949,1310,1070
10836,5,2.5,3400,8970,1,1 Floor,1959,1700,1700
10837,4,2.5,3770,35081,2,2 Floors,1989,3770,0
10838,4,2.5,2672,4297,2,2 Floors,2005,2020,652
10839,3,1,1180,4219,1,1 Floor,1939,1060,120
10840,3,1.5,1810,14400,1,1 Floor,1954,1810,0
10841,3,3,2610,22672,1.5,1.5 Floors,1952,2610,0
10842,3,2.25,1450,13439,1,1 Floor,1963,1180,270
10843,2,2,1600,64468,1,1 Floor,1950,1600,0
10844,3,2.5,2650,9380,1,1 Floor,1975,1680,970
10845,4,2.75,2490,17833,2,2 Floors,1979,1490,1000
10846,2,0.75,850,7710,1,1 Floor,1909,550,300
10847,4,2,1820,7200,1,1 Floor,1976,1300,520
10848,3,1.75,1960,4788,1,1 Floor,1920,1090,870
10849,3,1.75,2350,20820,1,1 Floor,1978,1800,550
10850,3,1.75,1320,6600,1,1 Floor,1988,1320,0
10851,4,2.5,3720,30649,2,2 Floors,1988,3720,0
10852,3,1.5,2210,6500,1,1 Floor,1912,1030,1180
10853,3,2.5,1910,11550,1.5,1.5 Floors,2003,1910,0
10854,4,2.5,2840,6268,2,2 Floors,1998,2840,0
10855,3,1,1320,5000,1,1 Floor,1920,1090,230
10856,3,2.5,2440,7600,1,1 Floor,1981,1420,1020
10857,4,2.5,2420,8056,1,1 Floor,1988,1680,740
10858,3,1.75,1180,6260,1,1 Floor,1993,1180,0
10859,3,2.25,1820,7420,2,2 Floors,1983,1820,0
10860,3,3,3760,8500,2.5,2.5+ Floors,1910,3060,700
10861,3,2.25,1560,15340,2,2 Floors,1997,1560,0
10862,2,2.5,1790,5400,2,2 Floors,1979,1790,0
10863,3,1,1430,7000,1,1 Floor,1968,1430,0
10864,3,1.5,1390,11340,1,1 Floor,1963,1390,0
10865,3,1,990,10800,1,1 Floor,1959,990,0
10866,3,1.75,1880,30346,1,1 Floor,1988,1880,0
10867,3,2.5,2520,5000,3,2.5+ Floors,1990,2520,0
10868,4,1.5,2060,4000,1.5,1.5 Floors,1920,1580,480
10869,4,2.5,2150,7303,2,2 Floors,2005,2150,0
10870,5,2.5,2500,12220,1,1 Floor,1962,1690,810
10871,3,2.5,2390,9157,2,2 Floors,1984,2390,0
10872,4,2.5,2400,6137,2,2 Floors,1990,2400,0
10873,2,1,660,5000,1,1 Floor,1915,660,0
10874,4,2.5,1580,6633,2,2 Floors,1984,1580,0
10875,4,2.5,3250,8970,2,2 Floors,1994,3250,0
10876,3,2,1880,9659,1,1 Floor,1951,1180,700
10877,2,1,1190,11400,1,1 Floor,1951,1190,0
10878,3,3.5,1280,1257,2,2 Floors,2000,1040,240
10879,4,1.75,2380,15324,1,1 Floor,1978,1610,770
10880,3,2.5,2040,7605,2,2 Floors,1996,2040,0
10881,4,1.75,1440,4300,1.5,1.5 Floors,1929,1290,150
10882,3,2.5,2120,4310,2,2 Floors,2001,2120,0
10883,2,2,990,5416,1,1 Floor,1935,990,0
10884,3,1,1710,12000,1,1 Floor,1972,1710,0
10885,4,1.5,1840,7076,1.5,1.5 Floors,1957,1840,0
10886,4,1,1150,2560,1.5,1.5 Floors,1909,1150,0
10887,3,2.5,2250,8076,2,2 Floors,1995,2250,0
10888,3,2.5,2460,12600,1,1 Floor,1970,1810,650
10889,4,1,1540,4500,1.5,1.5 Floors,1905,1540,0
10890,4,2.25,2210,14073,1,1 Floor,1978,1630,580
10891,3,2.5,1440,5434,2,2 Floors,2003,1440,0
10892,3,1.75,1790,7650,1,1 Floor,1978,1790,0
10893,2,1.5,1120,1024,2,2 Floors,1970,1120,0
10894,3,2.5,1260,11877,1,1 Floor,1975,1260,0
10895,3,1.5,1180,12324,1,1 Floor,1981,800,380
10896,3,2.5,1730,8076,2,2 Floors,1994,1730,0
10897,4,3,2250,7245,1,1 Floor,1963,1250,1000
10898,3,1.5,1550,5034,2,2 Floors,1922,1550,0
10899,2,1.75,1070,9750,1.5,1.5 Floors,1995,1070,0
10900,3,1,1460,9750,1,1 Floor,1969,1460,0
10901,2,1,1060,4000,1,1 Floor,1910,1060,0
10902,4,1.75,1840,9600,1,1 Floor,1967,1220,620
10903,3,2.5,2440,4244,2,2 Floors,2011,2440,0
10904,4,1.75,1700,14756,1,1 Floor,1955,850,850
10905,2,1,680,8064,1,1 Floor,1941,680,0
10906,3,2,1700,8448,1,1 Floor,1996,1700,0
10907,3,1.75,2000,7111,1,1 Floor,1956,1360,640
10908,4,1.75,2340,5940,1,1 Floor,1953,1290,1050
10909,2,1,1120,7440,1,1 Floor,1939,1120,0
10910,2,2,1510,5133,1.5,1.5 Floors,1939,1510,0
10911,5,2,2120,2400,1,1 Floor,1906,1080,1040
10912,3,2.25,1500,8100,1,1 Floor,1968,1210,290
10913,2,1,1030,5934,1,1 Floor,1928,1030,0
10914,4,3.5,5440,38900,2,2 Floors,1990,5440,0
10915,2,1,1150,4400,1,1 Floor,1905,1150,0
10916,5,1.5,2420,43560,1,1 Floor,1962,1500,920
10917,4,2,1750,8116,1,1 Floor,1943,1750,0
10918,4,2,1750,8116,1,1 Floor,1943,1750,0
10919,4,2.5,2170,14024,2,2 Floors,1992,2170,0
10920,3,2,2540,237402,1,1 Floor,2007,2540,0
10921,3,2.5,1690,3827,2,2 Floors,2005,1690,0
10922,4,1,1600,4500,1.5,1.5 Floors,1926,1600,0
10923,3,1,1060,7900,1,1 Floor,1961,1060,0
10924,2,1.75,1990,6549,1,1 Floor,1948,1170,820
10925,4,2.25,2210,9371,2,2 Floors,1968,2210,0
10926,4,2.75,3090,7650,2,2 Floors,1959,2340,750
10927,3,2,1050,10072,1,1 Floor,1986,1050,0
10928,5,1.75,2550,71874,1,1 Floor,1960,1810,740
10929,4,2.5,2095,4400,1.5,1.5 Floors,1910,1295,800
10930,3,1.75,1520,12282,1,1 Floor,1978,1220,300
10931,5,2.5,2750,12350,2,2 Floors,1987,2750,0
10932,3,1.75,1200,9266,1,1 Floor,1960,1200,0
10933,3,1.75,1830,9720,1,1 Floor,1928,1150,680
10934,3,1,1160,7202,1,1 Floor,1957,1160,0
10935,3,2,1750,9239,1,1 Floor,1989,1410,340
10936,4,2.5,2400,7693,2,2 Floors,2003,2400,0
10937,5,3.5,4140,6770,2,2 Floors,2004,3030,1110
10938,4,2.25,2115,6234,2,2 Floors,1998,2115,0
10939,3,2,2580,15653,1.5,1.5 Floors,1990,2580,0
10940,3,1,1220,3400,1,1 Floor,1927,1060,160
10941,2,1.5,1630,3780,1,1 Floor,1940,890,740
10942,2,2,1350,4220,1,1 Floor,2004,1350,0
10943,3,2.5,1690,2890,2,2 Floors,2004,1690,0
10944,2,2.25,1700,2383,2,2 Floors,2005,1700,0
10945,4,2.25,1890,7616,1,1 Floor,1979,1260,630
10946,2,1,850,5250,1,1 Floor,1950,850,0
10947,4,2.5,2480,12688,1,1 Floor,1967,1820,660
10948,3,2.5,1690,3129,2,2 Floors,2002,1690,0
10949,2,1,810,8424,1,1 Floor,1959,810,0
10950,4,2.5,3980,16304,1,1 Floor,1968,2480,1500
10951,3,2.25,2580,6000,2,2 Floors,1925,1780,800
10952,5,4.5,6085,142725,3,2.5+ Floors,2000,6085,0
10953,2,1.75,2140,5000,1,1 Floor,1930,1000,1140
10954,2,1.75,1360,10000,1,1 Floor,1957,1360,0
10955,4,1.5,1800,3245,1.5,1.5 Floors,1929,1800,0
10956,3,2.5,1920,3867,2,2 Floors,2005,1920,0
10957,3,1,860,5060,1.5,1.5 Floors,1927,860,0
10958,3,2.5,2340,35021,1,1 Floor,1986,2340,0
10959,8,2.75,4040,20666,1,1 Floor,1962,2020,2020
10960,3,1.75,1160,5082,1,1 Floor,1942,580,580
10961,3,2.25,1680,57063,2,2 Floors,1989,1680,0
10962,3,1,1280,3870,1,1 Floor,1945,640,640
10963,4,1.5,1800,9576,1,1 Floor,1977,1800,0
10964,6,3.25,4250,23326,1,1 Floor,1967,2150,2100
10965,4,2.5,2400,4596,2,2 Floors,2004,2400,0
10966,2,1,940,6350,1,1 Floor,1942,940,0
10967,3,1,1110,7208,1,1 Floor,1980,1110,0
10968,3,2.25,2420,7548,1,1 Floor,1967,1370,1050
10969,3,2.5,1850,1499,2.5,2.5+ Floors,2005,1790,60
10970,4,2.5,2020,4350,2,2 Floors,1943,1730,290
10971,4,2.5,2020,4350,2,2 Floors,1943,1730,290
10972,3,2.5,1830,65340,1,1 Floor,1991,1520,310
10973,4,1.75,1920,6000,1,1 Floor,1954,960,960
10974,2,1.75,1280,8500,1,1 Floor,1953,1280,0
10975,4,2.5,3130,5240,2,2 Floors,2004,3130,0
10976,4,2.5,3920,12415,2,2 Floors,1997,3920,0
10977,4,2.75,3100,3773,2,2 Floors,1919,2000,1100
10978,4,2.5,3220,15600,1,1 Floor,1973,1680,1540
10979,3,2,1670,13775,1,1 Floor,1968,1670,0
10980,4,2.5,2700,17853,2,2 Floors,1960,2700,0
10981,4,2,5461,22880,1,1 Floor,1964,3265,2196
10982,4,3.25,4400,16625,2,2 Floors,2003,4400,0
10983,3,1.75,2190,8500,1,1 Floor,1957,2190,0
10984,4,1.5,1200,11163,1.5,1.5 Floors,1970,1200,0
10985,3,1.75,1470,10390,1,1 Floor,1989,1470,0
10986,3,1.75,1650,5000,1.5,1.5 Floors,1900,1650,0
10987,5,1.75,1840,10453,1,1 Floor,1948,1360,480
10988,3,1,1210,6650,1,1 Floor,1959,1210,0
10989,3,2.5,1870,8541,2,2 Floors,1989,1870,0
10990,4,3.25,3890,422096,1.5,1.5 Floors,2001,3150,740
10991,4,2.25,2660,11200,2,2 Floors,1972,2660,0
10992,2,1,1150,7552,1,1 Floor,1951,1150,0
10993,4,1.75,1740,4816,1,1 Floor,1942,870,870
10994,6,3,2580,8064,1.5,1.5 Floors,1913,1880,700
10995,4,1.75,1720,6975,1,1 Floor,1975,1420,300
10996,3,2.5,2740,18455,2,2 Floors,1977,1510,1230
10997,3,2.75,2610,11290,1,1 Floor,1985,1630,980
10998,3,1.75,1400,7920,1,1 Floor,1965,1400,0
10999,3,2,2570,28500,1,1 Floor,1983,1970,600
11000,4,2.75,2830,7334,2,2 Floors,2005,2830,0
11001,5,2.25,2630,8625,2,2 Floors,1966,2630,0
11002,3,2.5,1580,7918,2,2 Floors,1994,1580,0
11003,3,2,1540,10931,1,1 Floor,1989,1540,0
11004,3,1,2120,7735,1,1 Floor,1967,1060,1060
11005,3,1.75,1830,10000,2,2 Floors,1913,1830,0
11006,3,2.5,2260,10153,2,2 Floors,1987,2260,0
11007,4,1.75,2500,92347,1,1 Floor,1970,1500,1000
11008,3,3.25,1830,1804,3,2.5+ Floors,2014,1830,0
11009,4,1,1190,7920,1,1 Floor,1951,890,300
11010,4,1.75,2310,9002,1,1 Floor,1970,1780,530
11011,3,1,1230,4600,1.5,1.5 Floors,1929,1230,0
11012,3,2.5,2940,10809,2,2 Floors,1992,2940,0
11013,3,1,1010,8800,1,1 Floor,1954,1010,0
11014,6,2.25,2550,5000,2,2 Floors,1907,2550,0
11015,3,1,1480,5100,1.5,1.5 Floors,1938,1480,0
11016,3,1.75,1460,7967,1,1 Floor,1977,1040,420
11017,5,3,3110,12429,1,1 Floor,1977,1790,1320
11018,3,2,2140,4923,1,1 Floor,1928,1070,1070
11019,5,3.25,3450,6360,2,2 Floors,1905,1860,1590
11020,3,2.25,1960,10682,1,1 Floor,1957,1960,0
11021,4,2.75,1890,5240,1,1 Floor,1981,980,910
11022,2,1,2080,14659,1,1 Floor,1960,1040,1040
11023,3,1,1700,4165,1.5,1.5 Floors,1918,1700,0
11024,3,1,1140,7316,1,1 Floor,1959,1140,0
11025,3,2.5,3136,54450,1.5,1.5 Floors,1910,3136,0
11026,4,3.25,2590,3889,3,2.5+ Floors,2013,2590,0
11027,3,1.75,1480,800,2,2 Floors,2014,1000,480
11028,3,3,1500,1473,2,2 Floors,2000,1120,380
11029,3,2.75,2660,10350,1,1 Floor,1971,1330,1330
11030,2,2,1350,3926,1,1 Floor,2007,1350,0
11031,2,1,860,10500,1,1 Floor,1943,860,0
11032,2,1,1000,4500,1,1 Floor,1916,1000,0
11033,4,2.5,2480,16360,1,1 Floor,1959,1510,970
11034,3,2.75,3860,12786,2,2 Floors,1984,3860,0
11035,3,1.75,2140,4800,2,2 Floors,1905,1690,450
11036,4,1.75,1820,13600,1.5,1.5 Floors,1959,1120,700
11037,2,1.75,2220,33000,1,1 Floor,1970,2220,0
11038,4,2.5,2660,11200,2,2 Floors,1999,2660,0
11039,3,2,1470,12096,1,1 Floor,1942,1470,0
11040,4,1.75,2350,54450,1,1 Floor,1971,1250,1100
11041,3,2.25,2980,7700,1,1 Floor,1964,2530,450
11042,4,2,1870,7700,1,1 Floor,1966,1870,0
11043,5,3,2430,8000,1,1 Floor,1957,1370,1060
11044,4,2.5,2790,6538,2,2 Floors,2003,2790,0
11045,3,2.5,1370,22326,2,2 Floors,1993,1370,0
11046,4,2.25,4470,60373,2,2 Floors,1988,4470,0
11047,3,1.75,2040,81021,1,1 Floor,1980,2040,0
11048,4,2.25,2340,5300,1,1 Floor,1963,1700,640
11049,4,2.5,2520,8515,2,2 Floors,1999,2520,0
11050,4,1,1710,117176,1.5,1.5 Floors,1942,1710,0
11051,3,1,1200,5252,1,1 Floor,1962,1200,0
11052,3,1.75,1330,12618,1,1 Floor,1983,1330,0
11053,3,1.5,1310,2996,2,2 Floors,1998,1310,0
11054,6,3.5,3020,4500,2,2 Floors,1941,3020,0
11055,4,2.5,2260,6086,2,2 Floors,1999,2260,0
11056,2,1,790,4000,1,1 Floor,1948,790,0
11057,2,2,970,5000,1,1 Floor,1983,970,0
11058,3,2,2250,8000,1,1 Floor,1955,2250,0
11059,4,2.5,1530,2248,1.5,1.5 Floors,1914,1530,0
11060,4,1.75,1780,11436,1,1 Floor,1967,1780,0
11061,3,2.5,2120,5277,2,2 Floors,2005,2120,0
11062,2,1,1500,6685,1,1 Floor,1926,1190,310
11063,2,1,1500,6685,1,1 Floor,1926,1190,310
11064,4,3,2390,4000,1.5,1.5 Floors,1931,1460,930
11065,4,2.5,2390,9600,2,2 Floors,1996,2390,0
11066,3,1.75,2920,9370,1,1 Floor,1981,1620,1300
11067,2,1,850,5000,1,1 Floor,1907,850,0
11068,2,1,930,3200,1,1 Floor,1904,930,0
11069,4,2.5,3340,12248,2,2 Floors,1998,2470,870
11070,2,1,710,6732,1,1 Floor,1942,710,0
11071,3,2.25,2240,6450,1,1 Floor,1979,1440,800
11072,3,1,1060,7638,1,1 Floor,1966,1060,0
11073,3,2.5,2360,8764,2,2 Floors,1991,2360,0
11074,4,2.75,3520,19200,1,1 Floor,1951,1950,1570
11075,3,1.75,1730,9334,1,1 Floor,1977,1220,510
11076,3,1.75,1170,4000,1,1 Floor,1943,720,450
11077,4,2.25,3680,26266,2,2 Floors,1981,3680,0
11078,3,2.5,2900,46609,2,2 Floors,1987,2900,0
11079,3,1.75,1290,7205,1.5,1.5 Floors,1971,1290,0
11080,4,2.75,2010,7000,2,2 Floors,1901,2010,0
11081,3,1.5,1490,12186,1,1 Floor,1950,1490,0
11082,4,2.5,1930,7862,2,2 Floors,1994,1930,0
11083,4,1.75,2240,7500,1,1 Floor,1956,1120,1120
11084,3,2,2320,17688,1,1 Floor,1952,2320,0
11085,4,2.75,2990,6626,2,2 Floors,2014,2990,0
11086,4,2.5,2200,5730,2,2 Floors,2003,2200,0
11087,3,2,1500,7828,1,1 Floor,1967,1500,0
11088,3,1.75,3860,9000,1,1 Floor,1970,1930,1930
11089,3,1.5,1430,5200,1,1 Floor,1977,1030,400
11090,5,2.75,3750,8279,2,2 Floors,2001,3750,0
11091,5,2.5,3100,10189,2,2 Floors,2002,3100,0
11092,3,2.5,1870,5874,2,2 Floors,2005,1870,0
11093,4,2.25,2040,7600,1,1 Floor,1978,1580,460
11094,5,3.5,3700,8504,2,2 Floors,1950,2750,950
11095,3,1.75,3150,9258,1,1 Floor,1970,2370,780
11096,3,2.5,1990,12793,2,2 Floors,1993,1990,0
11097,4,1,1740,11075,1.5,1.5 Floors,1965,1740,0
11098,2,2.25,2080,11285,1,1 Floor,1954,1180,900
11099,4,2.5,2060,10125,2,2 Floors,1979,1560,500
11100,3,2,1590,11222,1,1 Floor,1948,1590,0
11101,3,1.5,1760,4000,2,2 Floors,1922,1760,0
11102,4,2.5,1620,4000,2,2 Floors,2008,1620,0
11103,3,1.75,1210,7000,1,1 Floor,1975,1210,0
11104,4,3,2040,5050,1,1 Floor,1993,1490,550
11105,3,2.5,2270,9600,2,2 Floors,1990,2270,0
11106,4,4.5,6640,53330,2,2 Floors,1993,6640,0
11107,3,1.5,1060,9600,1,1 Floor,1962,1060,0
11108,4,3,1940,8170,1,1 Floor,1948,1940,0
11109,5,3.25,3070,5000,2,2 Floors,2006,2050,1020
11110,3,1,930,7590,1,1 Floor,1943,820,110
11111,4,2.75,2180,8480,1,1 Floor,1959,1210,970
11112,3,2.5,2130,8404,2,2 Floors,1991,2130,0
11113,2,1.75,800,4800,1,1 Floor,1922,800,0
11114,4,2.25,2200,8384,1,1 Floor,1959,1250,950
11115,2,1.5,1130,746,2,2 Floors,2009,1030,100
