PropertyID,Price,GradeGroup,Grade,Waterfront_Label,View,Condition,Zipcode,Year_Renovated
12694,640000, Good ,9,No,0,3,98056,0
12695,290000, Good ,8,No,0,3,98146,0
12696,258500, Average ,7,No,0,3,98003,0
12697,1100000, Good ,9,No,0,4,98004,2006
12698,420000, Average ,7,No,0,3,98053,0
12699,230000, Average ,7,No,0,3,98198,0
12700,252000, Average ,7,No,0,4,98038,0
12701,515000, Good ,8,No,0,3,98028,0
12702,425000, Below Average ,6,No,0,4,98107,0
12703,575000, Good ,8,No,2,3,98126,0
12704,390000, Average ,7,No,0,4,98117,0
12705,561500, Good ,8,No,0,3,98033,0
12706,1350000, Good ,9,No,0,4,98112,0
12707,835000, Good ,9,No,0,5,98115,0
12708,245000, Below Average ,6,No,0,3,98168,0
12709,475200, Good ,8,No,0,3,98027,0
12710,425000, Average ,7,No,0,4,98117,0
12711,218000, Average ,7,No,0,3,98178,0
12712,600000, Good ,9,No,0,3,98056,0
12713,545000, Good ,8,No,0,3,98008,0
12714,2408000, Good ,9,No,2,3,98004,2003
12715,460000, Average ,7,No,0,3,98118,0
12716,425000, Average ,7,No,0,3,98116,0
12717,455000, Average ,7,No,0,4,98006,0
12718,313100, Good ,8,No,0,3,98001,0
12719,780000, Excellent ,10,No,0,4,98027,0
12720,345500, Good ,8,No,0,3,98031,0
12721,243000, Average ,7,No,0,5,98031,0
12722,670000, Good ,8,No,3,4,98034,0
12723,325000, Below Average ,6,No,0,3,98019,0
12724,281000, Average ,7,No,0,3,98178,0
12725,130000, Average ,7,No,0,4,98108,0
12726,340000, Average ,7,No,0,3,98038,0
12727,485000, Good ,8,No,0,4,98059,0
12728,642860, Good ,8,No,0,3,98072,0
12729,747000, Average ,7,No,0,3,98112,0
12730,559950, Good ,8,No,0,3,98133,0
12731,577288, Good ,9,No,0,3,98108,0
12732,575000, Average ,7,No,0,3,98117,0
12733,287000, Average ,7,No,0,4,98118,0
12734,1149000, Good ,9,No,0,3,98033,0
12735,335000, Below Average ,6,No,0,3,98168,0
12736,375000, Good ,8,No,0,2,98056,0
12737,325000, Below Average ,6,No,0,3,98125,0
12738,530000, Average ,7,No,0,4,98059,0
12739,287000, Average ,7,No,0,3,98032,0
12740,320000, Good ,8,No,0,3,98023,0
12741,425000, Average ,7,No,0,3,98065,0
12742,550000, Good ,8,No,3,4,98117,0
12743,135000, Below Average ,6,No,0,2,98023,0
12744,695000, Good ,8,No,0,4,98144,0
12745,975000, Good ,9,No,2,4,98006,0
12746,210000, Good ,8,No,0,3,98198,0
12747,518000, Average ,7,No,0,4,98125,0
12748,335500, Below Average ,6,No,0,3,98125,0
12749,750000, Good ,9,No,3,3,98126,0
12750,515000, Average ,7,No,0,4,98006,0
12751,344500, Average ,7,No,0,3,98055,0
12752,470000, Average ,7,No,0,3,98118,0
12753,606150, Good ,8,No,0,3,98008,0
12754,292000, Average ,7,No,0,3,98002,0
12755,450000, Average ,7,No,3,3,98092,0
12756,429000, Good ,8,No,0,3,98126,0
12757,765000, Good ,9,No,0,3,98053,0
12758,425000, Below Average ,5,No,0,3,98107,0
12759,505000, Average ,7,No,0,3,98059,0
12760,544950, Average ,7,No,0,3,98008,0
12761,382000, Good ,8,No,0,3,98126,0
12762,475000, Average ,7,No,0,3,98014,0
12763,355000, Average ,7,No,0,4,98034,0
12764,410000, Average ,7,No,0,5,98034,0
12765,450000, Below Average ,6,No,0,3,98144,1988
12766,565000, Average ,7,No,0,3,98125,0
12767,529100, Average ,7,No,0,4,98115,0
12768,452500, Average ,7,No,0,3,98065,0
12769,245000, Average ,7,No,0,3,98003,0
12770,415000, Below Average ,6,No,0,3,98117,0
12771,610000, Good ,9,No,3,3,98074,0
12772,363500, Average ,7,No,0,5,98178,0
12773,510000, Good ,8,No,0,4,98052,0
12774,650000, Good ,8,No,0,3,98053,0
12775,290000, Average ,7,No,0,4,98058,0
12776,170000, Below Average ,6,No,0,2,98178,0
12777,510000, Below Average ,6,No,0,3,98122,0
12778,2280000, Excellent ,12,No,4,3,98053,0
12779,316000, Good ,8,No,0,3,98003,0
12780,690000, Good ,9,No,0,4,98029,0
12781,199950, Below Average ,5,No,0,5,98056,0
12782,207000, Below Average ,6,No,0,3,98178,0
12783,449950, Good ,8,No,0,4,98058,0
12784,361550, Average ,7,No,0,2,98059,0
12785,824000, Excellent ,10,No,0,3,98077,0
12786,537000, Average ,7,No,0,5,98008,0
12787,838400, Good ,9,No,0,4,98040,0
12788,225000, Below Average ,6,No,0,3,98126,0
12789,329900, Average ,7,No,0,4,98106,0
12790,282500, Below Average ,6,No,0,4,98065,0
12791,229950, Average ,7,No,0,4,98042,0
12792,500000, Average ,7,No,0,3,98125,0
12793,495000, Good ,8,No,0,3,98125,0
12794,149500, Average ,7,No,0,4,98198,0
12795,726000, Good ,8,No,0,4,98005,0
12796,899000, Excellent ,10,No,0,3,98075,0
12797,317000, Average ,7,No,0,5,98056,0
12798,395000, Below Average ,6,No,0,3,98199,0
12799,360000, Good ,8,No,0,3,98058,0
12800,570000, Good ,8,No,0,3,98029,0
12801,320000, Good ,8,No,0,3,98042,0
12802,320000, Average ,7,No,0,3,98058,0
12803,268000, Average ,7,No,0,3,98042,0
12804,191000, Below Average ,6,No,0,5,98108,0
12805,400000, Average ,7,No,0,4,98126,0
12806,515000, Average ,7,No,0,5,98107,0
12807,610000, Good ,9,No,0,3,98065,0
12808,538000, Average ,7,No,0,3,98115,1992
12809,432000, Average ,7,No,0,4,98065,0
12810,335000, Good ,8,No,0,3,98055,0
12811,302000, Average ,7,No,0,5,98133,0
12812,787500, Average ,7,No,0,3,98039,0
12813,420000, Good ,8,No,0,5,98133,0
12814,560000, Good ,9,No,0,3,98014,0
12815,535000, Good ,8,No,0,3,98029,0
12816,310000, Average ,7,No,0,3,98106,0
12817,760000, Average ,7,No,0,5,98144,0
12818,242500, Average ,7,No,0,3,98055,0
12819,1313000, Good ,8,No,2,3,98119,0
12820,235000, Below Average ,6,No,0,5,98055,0
12821,598780, Average ,7,No,0,4,98007,0
12822,433200, Good ,8,No,0,3,98045,0
12823,343000, Below Average ,6,No,0,5,98056,0
12824,145000, Below Average ,6,No,0,3,98033,0
12825,291970, Below Average ,5,No,0,3,98058,1995
12826,599950, Average ,7,No,0,3,98146,0
12827,1749000, Good ,8,No,0,3,98004,2003
12828,870000, Good ,9,No,0,3,98004,0
12829,323000, Average ,7,No,0,4,98038,0
12830,727000, Good ,9,No,0,3,98075,0
12831,166000, Average ,7,No,0,3,98001,0
12832,450000, Average ,7,No,0,3,98155,0
12833,400000, Average ,7,No,0,3,98072,0
12834,599000, Average ,7,No,0,3,98072,0
12835,165000, Below Average ,5,No,0,4,98001,0
12836,229000, Below Average ,6,No,0,3,98168,0
12837,305000, Below Average ,5,No,0,3,98155,1987
12838,930000, Good ,9,No,0,3,98116,0
12839,542000, Good ,8,No,0,3,98007,0
12840,214000, Below Average ,6,No,0,4,98010,1965
12841,718000, Good ,8,No,0,3,98033,0
12842,349000, Good ,8,No,0,3,98103,0
12843,305000, Average ,7,No,0,3,98031,0
12844,498000, Average ,7,No,0,4,98122,1993
12845,799950, Excellent ,10,No,0,3,98092,0
12846,737000, Good ,9,No,2,3,98052,0
12847,860000, Excellent ,10,No,0,3,98075,0
12848,339950, Good ,8,No,0,3,98042,0
12849,249000, Average ,7,No,0,3,98031,0
12850,370000, Below Average ,6,No,0,2,98126,0
12851,725000, Average ,7,No,0,4,98040,0
12852,529000, Good ,8,No,0,4,98059,0
12853,310000, Average ,7,No,0,4,98198,0
12854,315000, Good ,8,No,0,3,98058,0
12855,1300000, Good ,9,No,0,3,98119,0
12856,435000, Average ,7,No,0,5,98059,0
12857,350000, Average ,7,No,0,4,98056,0
12858,240000, Average ,7,No,0,3,98055,0
12859,410000, Average ,7,No,0,3,98116,0
12860,430000, Average ,7,No,0,3,98059,0
12861,446000, Average ,7,No,0,3,98034,0
12862,240000, Average ,7,No,0,5,98045,0
12863,595000, Good ,8,No,0,4,98027,0
12864,215150, Below Average ,6,No,0,4,98042,0
12865,319950, Average ,7,No,2,5,98178,0
12866,385000, Good ,8,No,0,3,98070,0
12867,280000, Good ,8,No,0,3,98042,0
12868,399950, Average ,7,No,0,3,98034,0
12869,132500, Average ,7,No,0,3,98001,0
12870,399950, Average ,7,No,0,4,98126,0
12871,290000, Average ,7,No,0,3,98133,0
12872,860000, Good ,8,No,0,4,98004,0
12873,3100000, Excellent ,12,No,4,4,98040,0
12874,245000, Average ,7,No,0,3,98178,0
12875,255000, Average ,7,No,0,3,98178,0
12876,310000, Average ,7,No,0,3,98155,0
12877,299000, Average ,7,No,0,3,98155,0
12878,575000, Good ,8,No,0,4,98029,0
12879,284000, Average ,7,No,0,3,98133,0
12880,840000, Good ,8,No,0,4,98115,0
12881,442573, Average ,7,No,0,3,98034,0
12882,560000, Good ,8,No,0,3,98115,0
12883,485000, Average ,7,No,0,4,98136,0
12884,472500, Average ,7,No,0,4,98033,0
12885,1610000, Excellent ,11,No,0,3,98004,0
12886,808000, Average ,7,No,0,3,98105,0
12887,398000, Average ,7,No,0,4,98011,0
12888,340000, Good ,8,No,0,3,98059,0
12889,380000, Below Average ,6,No,0,3,98108,0
12890,235000, Below Average ,6,No,0,3,98168,0
12891,400000, Average ,7,No,0,3,98034,0
12892,582000, Good ,8,No,0,4,98006,0
12893,209000, Below Average ,6,No,0,3,98168,0
12894,335000, Average ,7,No,0,4,98058,0
12895,285950, Below Average ,6,No,0,5,98146,0
12896,645000, Good ,8,No,0,4,98027,0
12897,312000, Average ,7,No,0,4,98014,0
12898,663000, Average ,7,No,0,3,98075,0
12899,443950, Below Average ,6,No,0,3,98056,1995
12900,315000, Average ,7,No,0,3,98126,0
12901,302200, Average ,7,No,0,3,98058,0
12902,770000, Good ,9,No,3,4,98033,0
12903,374950, Good ,8,No,0,3,98058,0
12904,330000, Good ,9,No,0,3,98023,0
12905,230000, Below Average ,6,No,0,4,98106,0
12906,967000, Good ,9,No,0,3,98115,0
12907,536500, Good ,8,No,2,3,98144,0
12908,315000, Average ,7,No,2,4,98106,0
12909,626000, Average ,7,No,0,4,98117,0
12910,334009, Below Average ,6,No,0,4,98034,0
12911,429000, Average ,7,No,0,2,98107,0
12912,818000, Excellent ,10,No,0,3,98072,0
12913,326000, Good ,8,No,0,3,98042,0
12914,310000, Average ,7,No,0,3,98106,0
12915,525000, Average ,7,No,0,4,98177,0
12916,350000, Average ,7,No,0,3,98055,0
12917,936000, Excellent ,10,No,0,3,98074,0
12918,226000, Average ,7,No,0,3,98166,0
12919,1250000, Excellent ,10,No,0,3,98105,0
12920,428000, Average ,7,No,2,4,98022,0
12921,329932, Average ,7,No,0,3,98133,0
12922,539000, Average ,7,No,0,3,98133,0
12923,275000, Good ,8,No,0,4,98023,0
12924,590000, Good ,9,No,2,3,98045,0
12925,782000, Excellent ,10,No,0,3,98053,0
12926,575000, Good ,8,No,0,3,98027,0
12927,509000, Average ,7,No,0,3,98133,0
12928,290000, Average ,7,No,0,4,98001,0
12929,305240, Average ,7,No,0,3,98133,0
12930,555000, Good ,8,No,2,4,98126,0
12931,317000, Average ,7,No,0,3,98058,0
12932,430000, Good ,8,No,0,3,98074,0
12933,850000, Average ,7,No,4,4,98116,0
12934,469000, Average ,7,No,0,3,98155,0
12935,327200, Below Average ,6,No,0,4,98168,1983
12936,835000, Good ,8,Yes,4,4,98198,0
12937,360000, Good ,8,No,0,3,98042,0
12938,372000, Good ,8,No,0,3,98178,0
12939,453000, Average ,7,No,0,4,98034,0
12940,275000, Average ,7,No,0,5,98188,0
12941,475000, Average ,7,No,0,4,98133,0
12942,310000, Average ,7,No,0,3,98031,0
12943,173000, Average ,7,No,0,5,98188,0
12944,313500, Below Average ,6,No,0,3,98045,0
12945,345000, Good ,8,No,0,3,98126,0
12946,436000, Good ,8,No,0,3,98177,0
12947,244500, Below Average ,6,No,0,3,98168,0
12948,206000, Average ,7,No,0,4,98001,0
12949,890000, Good ,9,No,0,3,98052,0
12950,329950, Good ,8,No,0,3,98092,0
12951,250000, Average ,7,No,0,3,98092,0
12952,246000, Average ,7,No,0,3,98022,0
12953,440000, Average ,7,No,0,3,98072,0
12954,395000, Average ,7,No,0,3,98072,0
12955,305000, Below Average ,6,No,0,5,98118,0
12956,160000, Average ,7,No,0,3,98003,0
12957,269000, Average ,7,No,0,3,98003,0
12958,169500, Below Average ,6,No,0,3,98023,0
12959,690500, Good ,8,No,0,3,98155,0
12960,245560, Average ,7,No,0,3,98177,0
12961,345000, Good ,8,No,0,3,98023,0
12962,383000, Good ,8,No,2,4,98056,0
12963,388500, Good ,8,No,0,3,98144,0
12964,250000, Average ,7,No,0,3,98003,0
12965,455500, Good ,9,No,0,4,98042,0
12966,672000, Average ,7,No,0,4,98004,0
12967,550000, Average ,7,No,0,2,98055,0
12968,487000, Average ,7,No,0,3,98008,0
12969,291375, Average ,7,No,0,3,98059,0
12970,225000, Average ,7,No,0,3,98133,0
12971,519950, Average ,7,No,0,4,98075,0
12972,250000, Good ,8,No,0,4,98002,0
12973,614950, Average ,7,No,0,5,98119,0
12974,599500, Average ,7,No,0,4,98052,0
12975,625000, Good ,8,No,3,3,98177,0
12976,248500, Average ,7,No,0,4,98168,0
12977,469950, Below Average ,6,No,0,4,98105,0
12978,525000, Good ,8,No,0,4,98033,0
12979,787500, Good ,8,No,3,4,98146,1982
12980,485000, Excellent ,10,No,0,3,98001,0
12981,310000, Below Average ,6,No,0,3,98118,0
12982,280000, Average ,7,No,0,3,98118,0
12983,200000, Below Average ,6,No,0,4,98072,0
12984,490000, Good ,9,No,0,3,98055,0
12985,146000, Below Average ,6,No,0,3,98023,2009
12986,500000, Good ,9,No,4,3,98001,0
12987,242500, Below Average ,6,No,0,3,98058,0
12988,324950, Average ,7,No,0,3,98125,0
12989,231500, Below Average ,6,No,0,4,98056,0
12990,300000, Good ,8,No,0,3,98023,0
12991,545000, Good ,9,No,0,3,98045,0
12992,350000, Below Average ,6,No,0,5,98133,0
12993,467100, Average ,7,No,0,3,98052,0
12994,180000, Average ,7,No,0,3,98032,0
12995,749000, Good ,8,No,0,4,98144,0
12996,245000, Average ,7,No,0,3,98023,0
12997,260000, Average ,7,No,0,5,98031,0
12998,490000, Average ,7,No,0,3,98117,0
12999,565000, Good ,8,No,0,3,98075,0
13000,330000, Good ,8,No,0,3,98058,0
13001,295000, Average ,7,No,0,4,98056,0
13002,725000, Average ,7,No,0,4,98115,0
13003,1135000, Excellent ,10,No,0,3,98007,0
13004,680000, Good ,8,No,0,3,98177,0
13005,490000, Average ,7,No,0,4,98177,0
13006,635000, Average ,7,No,0,4,98117,0
13007,750000, Good ,9,No,0,4,98022,0
13008,330000, Good ,8,No,0,3,98023,0
13009,270000, Average ,7,No,0,3,98106,0
13010,340000, Average ,7,No,0,3,98056,0
13011,413252, Average ,7,No,0,3,98117,0
13012,600000, Good ,9,No,0,3,98028,0
13013,726888, Good ,9,No,0,3,98075,0
13014,285000, Below Average ,6,No,0,4,98126,0
13015,365000, Below Average ,6,No,0,4,98117,0
13016,295000, Average ,7,No,0,3,98133,0
13017,460000, Average ,7,No,0,3,98034,0
13018,230000, Average ,7,No,0,3,98198,0
13019,337000, Average ,7,No,0,5,98125,0
13020,300000, Average ,7,No,0,3,98133,0
13021,2300000, Excellent ,10,No,0,5,98112,0
13022,360000, Good ,8,No,0,3,98038,0
13023,585000, Good ,8,No,0,3,98029,0
13024,182700, Average ,7,No,0,3,98023,0
13025,305000, Average ,7,No,0,3,98023,0
13026,309950, Average ,7,No,0,3,98055,0
13027,550000, Average ,7,No,0,3,98033,0
13028,825000, Excellent ,11,No,3,3,98074,0
13029,998500, Good ,8,No,0,4,98122,0
13030,644500, Good ,8,No,0,3,98074,0
13031,320000, Average ,7,No,0,5,98059,0
13032,266950, Average ,7,No,0,3,98042,0
13033,633100, Good ,9,No,0,3,98053,0
13034,395000, Average ,7,No,0,3,98103,0
13035,259250, Below Average ,6,No,0,3,98103,0
13036,300000, Below Average ,6,No,0,4,98014,0
13037,413000, Good ,8,No,0,3,98092,0
13038,435000, Good ,8,No,0,3,98177,0
13039,500000, Average ,7,No,0,4,98072,0
13040,402000, Good ,8,No,0,3,98108,0
13041,777700, Excellent ,10,No,0,3,98070,0
13042,580000, Average ,7,No,2,4,98103,0
13043,570000, Good ,9,No,0,3,98072,0
13044,174950, Below Average ,6,No,0,3,98198,1985
13045,300000, Below Average ,6,No,0,3,98144,0
13046,435000, Average ,7,No,0,3,98133,0
13047,840000, Excellent ,10,No,0,3,98074,0
13048,469000, Average ,7,No,0,3,98177,0
13049,870000, Good ,8,No,0,4,98119,0
13050,532000, Average ,7,No,0,4,98052,0
13051,455000, Average ,7,No,0,3,98177,0
13052,201000, Below Average ,5,No,0,5,98019,0
13053,649000, Good ,9,No,0,3,98042,0
13054,445500, Below Average ,6,No,0,3,98115,0
13055,475000, Average ,7,No,0,4,98052,0
13056,590000, Excellent ,10,No,0,3,98077,0
13057,565000, Average ,7,No,0,3,98136,1963
13058,110000, Below Average ,5,No,0,2,98126,0
13059,375000, Average ,7,No,0,3,98126,0
13060,255000, Average ,7,No,0,4,98058,0
13061,315000, Below Average ,6,No,0,3,98168,0
13062,496600, Good ,8,No,0,4,98006,0
13063,380000, Average ,7,No,0,3,98118,0
13064,338950, Average ,7,No,0,4,98042,0
13065,542500, Good ,8,No,0,3,98027,0
13066,739000, Average ,7,No,0,4,98144,0
13067,549000, Average ,7,No,0,4,98103,0
13068,252000, Average ,7,No,0,4,98031,0
13069,1698890, Excellent ,11,No,4,3,98006,0
13070,735000, Average ,7,No,0,5,98115,0
13071,270000, Average ,7,No,0,4,98198,0
13072,2250000, Good ,9,No,0,3,98112,0
13073,155000, Below Average ,5,No,0,3,98014,0
13074,469000, Average ,7,No,0,3,98108,0
13075,305000, Average ,7,No,0,5,98118,0
13076,675000, Average ,7,No,0,5,98107,0
13077,931000, Good ,8,No,0,4,98109,0
13078,385000, Good ,8,No,0,3,98155,0
13079,815000, Good ,9,No,0,3,98075,0
13080,531000, Average ,7,No,0,3,98034,0
13081,386500, Below Average ,6,No,0,4,98144,0
13082,475580, Good ,8,No,0,3,98074,0
13083,358000, Below Average ,6,No,0,3,98133,0
13084,677500, Good ,8,No,0,3,98116,0
13085,868500, Excellent ,10,No,0,3,98056,0
13086,599380, Average ,7,No,0,4,98005,0
13087,712000, Excellent ,10,No,0,3,98074,0
13088,350000, Average ,7,No,0,3,98106,0
13089,875000, Good ,8,No,0,3,98103,2007
13090,365000, Good ,8,No,0,3,98058,0
13091,452000, Below Average ,6,No,0,3,98126,0
13092,915000, Average ,7,No,0,5,98004,0
13093,482500, Average ,7,No,0,3,98053,0
13094,425000, Average ,7,No,0,4,98133,0
13095,460000, Below Average ,6,No,0,5,98105,0
13096,666570, Average ,7,No,0,5,98118,0
13097,390000, Good ,8,No,0,4,98042,0
13098,650000, Average ,7,No,0,4,98008,0
13099,305000, Average ,7,No,0,3,98022,0
13100,250000, Below Average ,6,No,0,3,98146,0
13101,438800, Good ,9,No,0,3,98058,0
13102,290000, Below Average ,6,No,0,5,98118,0
13103,324950, Average ,7,No,0,4,98055,0
13104,453000, Average ,7,No,0,4,98107,0
13105,556000, Average ,7,No,0,4,98117,0
13106,315000, Good ,8,No,0,3,98045,0
13107,445830, Good ,8,No,0,3,98011,0
13108,1260000, Excellent ,10,No,4,3,98116,0
13109,287200, Average ,7,No,0,4,98038,0
13110,525000, Average ,7,No,0,3,98115,0
13111,1135000, Excellent ,10,No,0,3,98033,0
13112,381000, Average ,7,No,0,4,98059,0
13113,360000, Average ,7,No,0,4,98155,0
13114,619000, Good ,8,No,0,3,98144,0
13115,535000, Good ,8,No,0,4,98038,0
13116,402000, Average ,7,No,0,5,98117,0
13117,600000, Excellent ,10,No,0,3,98058,0
13118,549950, Good ,8,No,0,3,98166,0
13119,300000, Average ,7,No,0,3,98178,0
13120,360000, Average ,7,No,0,4,98059,1995
13121,419000, Average ,7,No,0,3,98106,0
13122,510000, Good ,8,No,0,3,98117,0
13123,319950, Good ,8,No,0,3,98022,0
13124,1180000, Excellent ,10,No,0,3,98038,0
13125,381000, Good ,8,No,0,3,98058,0
13126,256900, Average ,7,No,0,3,98031,0
13127,346000, Average ,7,No,0,4,98030,0
13128,465000, Average ,7,No,0,3,98052,0
13129,545000, Good ,8,No,0,3,98027,0
13130,516000, Average ,7,No,0,4,98115,0
13131,550000, Good ,8,No,0,4,98136,0
13132,339950, Average ,7,No,0,4,98042,0
13133,417000, Average ,7,No,0,4,98133,0
13134,906000, Good ,8,No,3,3,98105,0
13135,980000, Good ,9,No,0,4,98040,0
13136,555000, Good ,9,No,0,3,98056,0
13137,468000, Average ,7,No,0,4,98033,0
13138,378000, Average ,7,No,0,3,98022,0
13139,430000, Good ,8,No,0,5,98059,0
13140,730100, Good ,9,No,0,3,98027,0
13141,219000, Average ,7,No,0,3,98198,0
13142,570000, Good ,9,No,0,3,98074,0
13143,262500, Average ,7,No,0,3,98032,0
13144,525000, Good ,8,No,0,3,98019,0
13145,520000, Below Average ,6,No,0,4,98117,0
13146,417400, Good ,8,No,0,4,98055,0
13147,788000, Good ,9,No,0,3,98027,0
13148,320000, Average ,7,No,2,4,98056,0
13149,950000, Average ,7,No,0,4,98117,0
13150,255000, Average ,7,No,0,3,98155,0
13151,260000, Average ,7,No,0,3,98023,0
13152,394000, Below Average ,6,No,0,4,98126,0
13153,575000, Good ,8,No,0,3,98072,0
13154,1250000, Good ,8,No,2,3,98112,0
13155,385000, Average ,7,No,0,3,98011,0
13156,456000, Average ,7,No,4,4,98092,0
13157,637000, Good ,8,No,0,3,98115,0
13158,485000, Average ,7,No,0,3,98008,0
13159,315275, Average ,7,No,0,3,98125,0
13160,252500, Average ,7,No,0,3,98058,0
13161,240000, Average ,7,No,0,3,98027,0
13162,790000, Average ,7,No,0,4,98115,0
13163,310000, Average ,7,No,0,3,98133,0
13164,1250000, Excellent ,10,No,4,4,98146,0
13165,425000, Average ,7,No,0,5,98126,0
13166,548000, Good ,8,No,0,3,98072,0
13167,379880, Average ,7,No,0,4,98027,0
13168,530000, Good ,8,No,0,3,98074,0
13169,695000, Good ,8,No,0,5,98027,0
13170,435000, Average ,7,No,2,3,98126,0
13171,540000, Average ,7,No,0,3,98053,0
13172,425000, Average ,7,No,0,3,98072,0
13173,490000, Good ,8,No,0,3,98125,0
13174,220000, Below Average ,6,No,0,3,98106,0
13175,540000, Good ,8,No,0,3,98034,0
13176,670000, Average ,7,No,0,3,98105,0
13177,667500, Good ,9,No,0,3,98004,0
13178,585000, Good ,8,No,0,3,98116,0
13179,225000, Below Average ,6,No,0,4,98014,0
13180,375000, Average ,7,No,0,3,98006,0
13181,335000, Average ,7,No,0,4,98177,0
13182,680000, Good ,8,No,0,3,98155,0
13183,600000, Below Average ,6,No,0,3,98112,0
13184,161000, Average ,7,No,0,3,98168,0
13185,220000, Average ,7,No,0,3,98168,0
13186,420000, Good ,8,No,0,3,98019,2009
13187,710000, Average ,7,No,0,3,98119,0
13188,626000, Good ,8,No,0,4,98117,0
13189,279500, Average ,7,No,0,4,98146,0
13190,1610000, Excellent ,11,No,3,3,98040,0
13191,325000, Average ,7,No,0,3,98106,0
13192,380000, Good ,8,No,0,4,98058,0
13193,470000, Good ,8,No,0,4,98011,0
13194,363000, Good ,8,No,0,3,98058,0
13195,245000, Average ,7,No,0,3,98023,0
